FECHA,AGUA_ACTUAL,AGUA_TOTAL,capacidad
2020-05-05,36953.0,55622.0,66.43594261263529
2020-05-12,36945.0,55622.0,66.4215598144619
2020-05-19,37280.0,55622.0,67.02383948797238
2020-05-26,37361.0,55622.0,67.16946531947791
2020-06-02,37120.0,55622.0,66.7361835245047
2020-06-09,36806.0,55622.0,66.17165869619934
2020-06-16,36607.0,55622.0,65.8138865916364
2020-06-23,36192.0,55622.0,65.06777893639207
2020-06-30,35586.0,55622.0,63.97828197475819
2020-07-07,34896.0,55622.0,62.73776563230376
2020-07-14,34244.0,55622.0,61.565567581172914
2020-07-21,33493.0,55622.0,60.21538240264643
2020-07-28,32630.0,55622.0,58.663838049692565
2020-08-04,31591.0,55622.0,56.79587213692424
2020-08-11,30458.0,55622.0,54.75890834561864
2020-08-18,30002.0,55622.0,53.93908884973572
2020-08-25,29111.0,55622.0,52.337204703175004
2020-09-01,28283.0,55622.0,50.84858509222969
2020-09-08,27600.0,55622.0,49.62065369817698
2020-09-15,26892.0,55622.0,48.34777605983244
2020-09-22,26296.0,55622.0,47.27625759591528
2020-09-29,25868.0,55622.0,46.50677789363921
2020-10-06,25845.0,55899.0,46.23517415338378
2020-10-13,25632.0,55899.0,45.854129769763325
2020-10-20,25278.0,55899.0,45.22084473783073
2020-10-27,25935.0,55899.0,46.39617882251919
2020-11-03,26062.0,55899.0,46.623374300076925
2020-11-10,26395.0,55899.0,47.219091575877925
2020-11-17,26504.0,55899.0,47.41408611960858
2020-11-24,26405.0,55899.0,47.23698098355963
2020-12-01,26274.0,55899.0,47.00262974292921
2020-12-08,26235.0,55899.0,46.93286105297054
2020-12-15,27266.0,55899.0,48.77725898495501
2020-12-22,28078.0,55899.0,50.22987888871
2020-12-29,28486.0,55899.0,50.95976672212383
2021-01-05,28692.0,55899.0,51.32828852036709
2021-01-12,28381.0,55899.0,50.77192794146586
2021-01-19,27957.0,55899.0,50.01341705576128
2021-01-26,29160.0,55899.0,52.165512799871195
2021-02-02,30941.0,55899.0,55.351616307984045
2021-02-09,32482.0,55899.0,58.108374031735806
2021-02-16,34827.0,55899.0,62.30344013309719
2021-02-23,35592.0,55899.0,63.671979820748135
2021-03-02,35991.0,55899.0,64.38576718724843
2021-03-09,36018.0,55899.0,64.43406858798905
2021-03-16,35888.0,55899.0,64.2015062881268
2021-03-23,35877.0,55899.0,64.18182793967692
2021-03-30,35378.0,55899.0,63.28914649635951
2021-04-06,35248.0,55899.0,63.056584196497255
2021-04-13,34891.0,55899.0,62.41793234226015
2021-04-20,34458.0,55899.0,61.643320989642035
2021-04-27,34047.0,55899.0,60.908066333923685
2021-05-04,34036.0,55899.0,60.8883879854738
2021-05-11,33926.0,55899.0,60.691604500974975
2021-05-18,34075.0,55899.0,60.95815667543248
2021-05-25,33875.0,55899.0,60.600368521798245
2021-06-01,33363.0,55899.0,59.68443084849461
2021-06-08,33098.0,55899.0,59.21036154492925
2021-06-15,32611.0,55899.0,58.339147390829886
2021-06-22,32266.0,55899.0,57.721962825810834
2021-06-29,31851.0,55899.0,56.9795524070198
2021-07-06,30974.0,55899.0,55.41065135333369
2021-07-13,29857.0,55899.0,53.4124045152865
2021-07-20,28877.0,55899.0,51.65924256247876
2021-07-27,27958.0,55899.0,50.01520599652945
2021-08-03,27092.0,55899.0,48.46598329129323
2021-08-10,26289.0,55899.0,47.02946385445178
2021-08-17,25353.0,55899.0,45.355015295443565
2021-08-24,24571.0,55899.0,43.956063614733715
2021-08-31,23823.0,55899.0,42.61793592014168
2021-09-07,23332.0,55899.0,41.73956600296964
2021-09-14,22868.0,55899.0,40.90949748653822
2021-09-21,22646.0,55899.0,40.51235263600422
2021-09-28,22537.0,55899.0,40.317358092273565
2021-10-05,22422.0,56136.0,39.94228302693459
2021-10-12,22252.0,56136.0,39.63944705714693
2021-10-19,22015.0,56136.0,39.21725808750178
2021-10-26,21786.0,56136.0,38.80932022231723
2021-11-02,21897.0,56136.0,39.00705429670799
2021-11-09,22205.0,56136.0,39.55572181844093
2021-11-16,22108.0,56136.0,39.38292717685621
2021-11-23,21929.0,56136.0,39.06405871455038
2021-11-30,21999.0,56136.0,39.18875587858059
2021-12-07,22456.0,56136.0,40.00285022089212
2021-12-14,23482.0,56136.0,41.830554367963515
2021-12-21,23725.0,56136.0,42.26343166595411
2021-12-28,23960.0,56136.0,42.68205785948411
2022-01-04,24552.0,56136.0,43.73663958956819
2022-01-11,24911.0,56136.0,44.37615790223742
2022-01-18,25417.0,56136.0,45.2775402593701
2022-01-25,25335.0,56136.0,45.13146643864899
2022-02-01,25130.0,56136.0,44.76628188684623
2022-02-08,25042.0,56136.0,44.60951973777968
2022-02-15,24882.0,56136.0,44.324497648567764
2022-02-22,24868.0,56136.0,44.29955821576172
2022-03-01,24705.0,56136.0,44.00919196237709
2022-03-08,24619.0,56136.0,43.85599258942568
2022-03-15,24752.0,56136.0,44.09291720108308
2022-03-22,25214.0,56136.0,44.91591848368248
2022-03-29,26282.0,56136.0,46.81844092917201
2022-04-05,26620.0,56136.0,47.420550092632176
2022-04-12,26834.0,56136.0,47.80176713695312
2022-04-19,27244.0,56136.0,48.53213624055864
2022-04-26,27844.0,56136.0,49.60096907510332
2022-05-03,28379.0,56136.0,50.55401168590566
2022-05-10,28452.0,56136.0,50.68405301410859
2022-05-17,28301.0,56136.0,50.41506341741485
2022-05-24,28105.0,56136.0,50.06591135813026
2022-05-31,27814.0,56136.0,49.54752743337609
2022-06-07,27489.0,56136.0,48.96857631466439
2022-06-14,27040.0,56136.0,48.16873307681345
2022-06-21,26437.0,56136.0,47.094556078096055
2022-06-28,25968.0,56136.0,46.25908507909363
2022-07-05,25440.0,56136.0,45.31851218469431
2022-07-12,24917.0,56098.0,44.416913258939715
2022-07-19,24260.0,56136.0,43.21647427675645
2022-07-26,23521.0,56136.0,41.90002850220892
2022-08-02,22689.0,56136.0,40.41791363830697
2022-08-09,21996.0,56125.0,39.19109131403118
2022-08-16,21291.0,56136.0,37.92753313381787
2022-08-23,20702.0,56136.0,36.87829556790651
2022-08-30,20174.0,56136.0,35.937722673507196
2022-09-06,19671.0,56136.0,35.04168448054724
2022-09-13,19209.0,56136.0,34.21868319794784
2022-09-20,18810.0,56136.0,33.50790936297563
2022-09-27,18269.0,56136.0,32.544178423827844
2022-10-04,17944.0,56069.0,32.00342435213754
2022-10-11,17747.0,56069.0,31.652071554691542
2022-10-18,17599.0,56069.0,31.38811107742246
2022-10-25,17819.0,56069.0,31.78048475984947
2022-11-01,18038.0,56069.0,32.17107492553818
2022-11-08,18158.0,56069.0,32.38509693413473
2022-11-15,18249.0,56069.0,32.547396957320444
2022-11-22,18444.0,56069.0,32.89518272128984
2022-11-29,19241.0,56069.0,34.316645561718595
2022-12-06,19256.0,56069.0,34.34339831279316
2022-12-13,20021.0,56069.0,35.70778861759618
2022-12-20,23552.0,56069.0,42.00538622054968
2022-12-27,24862.0,56069.0,44.341793147728694
2023-01-03,25977.0,56069.0,46.33041431093831
2023-01-10,26701.0,56069.0,47.62168042947083
2023-01-17,27190.0,56069.0,48.49382011450177
2023-01-24,28533.0,56069.0,50.889083094044835
2023-01-31,28775.0,56069.0,51.32069414471455
2023-02-07,28590.0,56069.0,50.9907435481282
2023-02-14,28401.0,56069.0,50.65365888458863
2023-02-21,28356.0,56069.0,50.573400631364926
2023-02-28,28455.0,56069.0,50.74996878845708
2023-03-07,28295.0,56069.0,50.46460611032835
2023-03-14,28730.0,56069.0,51.24043589149084
2023-03-21,28971.0,56069.0,51.67026342542225
2023-03-28,29012.0,56069.0,51.74338761169273
2023-04-04,28886.0,56069.0,51.518664502666354
2023-04-11,28682.0,56069.0,51.15482708805222
2023-04-18,28400.0,56069.0,50.65187536785033
2023-04-25,28074.0,56069.0,50.070448911163034
2023-05-02,27823.0,56069.0,49.62278620984858
2023-05-09,27417.0,56069.0,48.89867841409691
2023-05-16,27033.0,56069.0,48.21380798658795
2023-05-23,26726.0,56069.0,47.666268347928444
2023-05-30,26640.0,56069.0,47.51288590843425
2023-06-06,26588.0,56069.0,47.42014303804241
2023-06-13,26648.0,56069.0,47.52715404234069
2023-06-20,26550.0,56069.0,47.352369401986834
2023-06-27,26472.0,56069.0,47.21325509639908
2023-07-04,26079.0,56069.0,46.51233301824538
2023-07-11,25651.0,56069.0,45.74898785425101
2023-07-18,25043.0,56069.0,44.664609677361824
2023-07-25,24329.0,56069.0,43.391178726212345
2023-08-01,23637.0,56069.0,42.15698514330557
2023-08-08,23054.0,56069.0,41.117194884873996
2023-08-15,22379.0,56069.0,39.913321086518394
2023-08-22,21750.0,56069.0,38.79148905812481
2023-08-29,21082.0,56069.0,37.60009987693734
2023-09-05,20763.0,56069.0,37.03115803741818
2023-09-12,20734.0,56069.0,36.97943605200735
2023-09-19,20623.0,56069.0,36.78146569405554
2023-09-26,20482.0,56069.0,36.529989833954595
2023-10-03,20098.0,56039.0,35.86430878495334
2023-10-10,19775.0,56039.0,35.2879244811649
2023-10-17,19368.0,56039.0,34.5616445689609
2023-10-24,19945.0,56039.0,35.591284641053555
2023-10-31,21251.0,56039.0,37.92180445760988
2023-11-07,23379.0,56039.0,41.71915987080426
2023-11-14,24414.0,56039.0,43.566087903067505
2023-11-21,24466.0,56039.0,43.65888042256286
2023-11-28,24341.0,56039.0,43.43582148146826
2023-12-05,25006.0,56039.0,44.62249504809151
2023-12-12,25621.0,56039.0,45.71994503827691
2023-12-19,25940.0,56039.0,46.28919145595032
2023-12-26,25831.0,56039.0,46.09468405931583
2024-01-02,25474.0,56039.0,45.45762772354967
2024-01-09,25698.0,56039.0,45.85734934599118
2024-01-16,25356.0,56039.0,45.24706008315637
2024-01-23,28288.0,56039.0,50.47913060547119
2024-01-30,28476.0,56039.0,50.81461125287746
2024-02-06,28095.0,56039.0,50.13472760042114
2024-02-13,28648.0,56039.0,51.121540355823626
2024-02-20,29182.0,56039.0,52.074448152179734
2024-02-27,29665.0,56039.0,52.936347900569245
2024-03-05,30673.0,56039.0,54.73509520155606
2024-03-12,31844.0,56039.0,56.82471136173022
2024-03-19,32418.0,56039.0,57.8489980192366
2024-03-26,32407.0,56039.0,57.82936883242028
